@RELATION user-attraction

@ATTRIBUTE user NUMERIC
@ATTRIBUTE item NUMERIC
@ATTRIBUTE rating NUMERIC
@ATTRIBUTE time NUMERIC

@DATA
41273601,9586,5,20150821152409
65585651,9586,3,20150821130801
390274,9586,4,20150821112701
36235773,9586,3,20150820155424
17680753,9586,2,20150820144532
86387792,9960,5,20170816102544
93068480,9960,5,20170719065310
74897328,9960,4,20170405174220
33781820,9960,4,20160811081047
71542683,9960,4,20160807195856
5032175,9960,5,20160630143713
42928020,9960,4,20160617095704
80048035,9960,5,20160317191525
80952533,9960,4,20160303082048
17286360,9960,3,20160122182713
72742677,9960,2,20151227105543
62525698,9960,3,20151023071006
5027406,9960,4,20151017084236
60668533,9960,3,20151016191257
72228692,9960,4,20151009142023
5233412,10019,4,20131119135824
77048177,10019,1,20131118143935
74657430,10019,5,20131117034511
19299585,10019,5,20131115161330
931861,10019,3,20131105010343
5195816,10019,5,20131017215346
81533861,10019,5,20131014200054
174735,10019,5,20131014180844
19154219,10019,5,20130805151210
17092346,10019,4,20130801172944
468624,10019,4,20130729153251
242674,10019,4,20120418222300
101986,10019,5,20120225031056
251396,10019,4,20111121141211
338235,10019,4,20110313103052
31203024,10046,2,20160822161848
92744260,10046,5,20160801195226
93685973,10046,5,20160801125054
19441100,10046,2,20160801111158
685187,10046,3,20160725110349
48509946,10046,1,20160714095646
92608181,10046,4,20160411143317
266064,10046,3,20160327101218
80048035,10046,5,20160317190930
90460320,10046,5,20160315112135
90520219,10046,5,20160304115402
62151963,10046,4,20160217235059
93157734,10046,5,20160107213049
43590882,10046,5,20160104143317
75675768,10046,3,20151225144517
60943068,6322928,4,20150808205057
5291576,6322928,4,20150808095742
90166913,6322928,5,20150806132417
42485995,6322928,3,20150805110024
75608717,6322928,4,20150714091119
60035315,6322928,4,20150707171849
42603168,6322928,5,20150626114848
42896916,6322928,5,20150613203049
32773399,6322928,5,20150613143220
71800279,6322928,5,20150612095245
74639338,6322928,4,20150611170418
5409365,6322928,4,20150610101901
17631099,6322928,3,20150524103144
17483146,6322928,3,20150422100243
33803484,6322928,4,20150324095852
72186862,24850,5,20131109194130
647192,24850,1,20131107163428
77394413,24850,3,20131102233038
142718,24850,1,20131101144939
19185372,24850,3,20131029091940
4952029,24850,5,20131023225949
10284509,24850,5,20131020180717
77145117,24850,5,20131020151929
12090,24850,4,20131018094313
5195816,24850,5,20131017214725
155513,24850,4,20131015192300
900737,24850,4,20131015125259
17379399,24850,4,20131015072728
1091751,24850,5,20131014220713
5216211,24850,5,20131014194556
19157676,9586,4,20150927091634
19552325,9586,3,20150924113758
40022304,9586,3,20150923232543
70564249,9586,3,20150918190956
506451,9586,2,20150917081443
86845754,9586,4,20150916152531
5188202,9586,4,20150915101937
191815,9586,3,20150914170911
57727670,9586,5,20150913105756
84851110,9586,2,20150910220655
88442612,9586,3,20150906002703
79112662,9586,4,20150905092744
64312337,9586,4,20150901111151
33867766,9586,4,20150901095308
717952,9586,5,20150830154703
76243087,10019,4,20140804161657
155462,10019,5,20140804132338
50258369,10019,5,20140731134509
19763648,10019,4,20140731103920
50473920,10019,3,20140730205637
57197259,10019,3,20140719123155
917724,10019,5,20140714164307
73373197,10019,4,20140521162040
17450462,10019,4,20140514142507
148079,10019,4,20140206220154
5693904,10019,5,20131202214437
429361,10019,5,20131130201827
775301,10019,3,20131129132235
36934261,10019,5,20131128104802
82693729,10019,4,20131126212717
19367715,6644898,4,20170529171205
17473592,6644898,5,20161031121047
51337409,6644898,4,20170525205742
413041,6644898,4,20160704132652
75675768,6644898,5,20151119092310
49047782,6644898,3,20150917194640
83065183,6644898,4,20150318143645
75229984,10046,3,20161010160839
19821940,10046,3,20161008222746
19124401,10046,2,20170827223039
93814475,10046,5,20170815122107
90401345,10046,3,20170807085924
38523774,10046,3,20170804125930
53203034,10046,5,20170730124223
93695411,10046,3,20170617110535
85078690,10046,3,20170529110930
80438732,10046,5,20170519102510
37515462,10046,5,20170329160101
43845688,10046,2,20161012093100
75608717,10046,4,20160921101806
76161830,10046,3,20160920141657
5544789,10046,3,20160901232516
90115323,6322928,4,20150829171505
10325690,6322928,3,20150828172021
10113586,6322928,5,20150828071850
591059,6322928,5,20150827095300
39094171,6322928,3,20150825151603
17175847,6322928,3,20150823184200
65585651,6322928,4,20150821130149
48366444,6322928,5,20150820182026
36235773,6322928,5,20150820155506
72779089,6322928,3,20150819204212
78279278,6322928,3,20150819141508
79831905,6322928,5,20150819090921
200956,6322928,4,20150817134751
58181166,6322928,5,20150817090338
44823363,6322928,3,20150812141005
490796,24850,3,20131205100928
1016836,24850,5,20131202232810
597471,24850,5,20131201100534
33132191,24850,5,20131130202503
5064767,24850,4,20131128095443
5064767,24850,5,20131127171008
17175804,24850,5,20131127095300
85777221,24850,4,20131127091047
826153,24850,1,20131126190739
5173186,24850,5,20131126172331
5233412,24850,4,20131120185704
17210869,24850,3,20131119184506
487616,24850,1,20131115202442
5714960,24850,4,20131115090528
931861,24850,4,20131115003256
71817961,7691409,4,20140806162723
19989827,7691409,4,20140806121507
1011230,7691409,4,20140806113049
11013972,7691409,4,20140806102328
17304753,7691409,4,20140806095306
50258369,7691409,5,20140731134430
19485031,7691409,5,20140729135027
52179117,7691409,5,20140729105234
17074282,7691409,5,20140302161059
81717715,7691409,3,20140212203517
19485031,7691409,3,20140209235317
74253991,7691409,5,20140208150110
77048177,7691409,4,20131204170530
286306,7691409,5,20120328143549
251396,7691409,5,20110825083434
13117454,9586,5,20151101220752
47821844,9586,3,20151031192311
10809543,9586,3,20151031000537
39678516,9586,4,20151030073808
91484045,9586,4,20151026005326
13080739,9586,3,20151022105459
60668533,9586,4,20151016191242
58640860,9586,4,20151010081846
637407,9586,4,20151009163505
41264526,9586,1,20151009131425
67089609,9586,2,20151008081716
42749745,9586,4,20151006085127
48696480,9586,3,20151005075543
65085562,9586,5,20151003030406
62525698,9586,4,20150929184848
525574,10019,5,20141101111815
38863656,10019,4,20141009230430
17653632,10019,3,20141005205307
627245,10019,1,20140810222057
17323862,10019,5,20140807171908
75139859,10019,5,20140807171108
84520709,10019,5,20140807163430
70482746,10019,5,20140807154020
5080528,10019,4,20140807144426
80185959,10019,4,20140807113813
45957017,10019,4,20140807113054
17501420,10019,4,20140807104347
5629113,10019,4,20140806161252
17200828,10019,4,20140806111725
17304753,10019,4,20140806094740
585012,6322928,3,20150925084316
17332545,6322928,4,20150922075401
79112662,6322928,5,20150919222535
70564249,6322928,3,20150918191002
5188202,6322928,4,20150915101757
39696679,6322928,3,20150911162411
49712844,6322928,4,20150910161415
67808638,6322928,4,20150908111708
19552369,6322928,4,20150908101827
90115472,6322928,4,20150905230254
59514034,6322928,4,20150905222248
34193972,6322928,3,20150904083950
183984,6322928,3,20150903162338
33867766,6322928,3,20150901095317
90395616,6322928,5,20150830175250
65617632,24850,5,20140412193536
155568,24850,5,20140405153715
55752394,24850,2,20140324155556
63390766,24850,3,20140304123911
312888,24850,4,20140303173358
10147928,24850,4,20140226180145
591738,24850,5,20140225172115
1325653,24850,4,20140218153246
19485031,24850,3,20140210181001
17141816,24850,4,20140208151318
17070817,24850,5,20140129154016
50986778,24850,3,20140127094440
82478566,24850,4,20131228200853
10579326,24850,4,20131225212421
451548,24850,3,20131211233900
17262510,7691409,5,20150129180938
53451055,7691409,4,20141227190214
5586402,7691409,4,20141112113258
17290302,7691409,3,20141110103617
89689875,7691409,5,20141027204037
47538950,7691409,5,20141023144644
66970660,7691409,5,20141021110722
5632315,7691409,5,20141020093405
43192565,7691409,5,20141014111457
38863656,7691409,3,20141009230439
70265362,7691409,4,20140926123353
83948374,7691409,4,20140821231409
80185959,7691409,4,20140807113904
10341612,7691409,3,20140807100938
80506880,7691409,4,20140806164327
93011286,9586,5,20151229092607
17437075,9586,3,20151222213408
75675768,9586,5,20151217082635
899293,9586,5,20151208082750
91615128,9586,3,20151206180441
72742677,9586,3,20151206070327
13017864,9586,4,20151128110253
66601943,9586,3,20151128080406
936017,9586,5,20151123110438
50127877,9586,3,20151120063840
41843947,9586,5,20151118185011
19008708,9586,5,20151116100144
19493853,9586,4,20151112052622
57337176,9586,5,20151103155553
84483807,9586,5,20151102085932
63169165,5438905,5,20151005223054
70335857,5438905,4,20140513162403
19932432,5438905,5,20140324090631
5690440,10019,5,20150721172907
36759789,10019,5,20150616102120
42896916,10019,5,20150613203049
32773399,10019,5,20150613143514
66960236,10019,2,20150404013710
17262510,10019,3,20150129181206
605283,10019,4,20150129102343
19303450,10019,4,20141223121600
648600,10019,4,20141205171401
17626388,10019,5,20141202143720
71498966,10019,5,20141126152739
74108459,10019,5,20141120152449
5586402,10019,5,20141112113234
17290302,10019,3,20141110103442
55456884,10019,5,20141108235958
1013740,6322928,3,20151127021558
936017,6322928,5,20151123110438
50458337,6322928,5,20151122001309
50127877,6322928,3,20151120063843
41843947,6322928,3,20151118185011
45279243,6322928,5,20151114115106
41258122,6322928,3,20151114105815
64220128,6322928,3,20151024023714
78607994,6322928,3,20151023170741
13080739,6322928,4,20151022105459
90488284,6322928,5,20151016105059
72228692,6322928,3,20151009142023
703361,6322928,3,20151009001200
62525698,6322928,3,20151008055516
40022304,6322928,3,20151001004753
5710837,24850,5,20140702195824
938667,24850,5,20140702145243
78835936,24850,3,20140701101619
67779328,24850,1,20140624132107
382330,24850,5,20140622162755
17455379,24850,5,20140604223414
57197259,24850,2,20140603182603
5228579,24850,4,20140603140226
73909605,24850,4,20140527202824
77671772,24850,4,20140510175404
66861021,24850,4,20140504113340
31730092,24850,3,20140502110029
19166547,24850,5,20140428095131
19925817,24850,5,20140418130956
17320556,24850,4,20140415131819
39094171,7691409,5,20150825151603
5001586,7691409,5,20150824153130
67956352,7691409,5,20150821155710
78279278,7691409,3,20150819141517
88328245,7691409,5,20150819115716
19580984,7691409,4,20150814145648
5420559,7691409,5,20150814092007
56411703,7691409,4,20150811185624
55045449,7691409,5,20150811152550
60943068,7691409,5,20150808205039
33060966,7691409,3,20150729134614
80467230,7691409,3,20150722215651
36759789,7691409,5,20150616112003
32773399,7691409,5,20150613141010
5330753,7691409,5,20150131211305
90520219,9586,5,20160303102235
371633,9586,2,20160215092507
92902299,9586,3,20160205214323
40092169,9586,4,20160204194956
91579116,9586,4,20160125104342
88673983,9586,5,20160119074004
84760973,9586,4,20160114151454
79953282,9586,4,20160111145851
44359860,9586,5,20160108150011
93157734,9586,4,20160107213046
93117679,9586,3,20160106225435
43590882,9586,5,20160104143317
58480699,9586,4,20160103175949
17470407,9586,4,20151027155606
13100381,9586,4,20150513230518
70564249,10019,3,20150918191002
34193972,10019,3,20150904083950
68663141,10019,4,20150827100435
39094171,10019,3,20150825151603
69430833,10019,3,20150823180510
77083548,10019,5,20150822092434
88328245,10019,3,20150819113536
160531,10019,2,20150819103341
58181166,10019,5,20150819095918
5420559,10019,3,20150814092007
478086,10019,4,20150813112708
60943068,10019,3,20150808205540
42632373,10019,5,20150727153916
17078397,10019,4,20150727124318
17613632,10019,5,20150724141930
136176,6322928,5,20160422081924
92608181,6322928,4,20160402092759
80048035,6322928,5,20160317190930
717952,6322928,4,20160312133516
966510,6322928,3,20160311221309
88101251,6322928,4,20160212120531
63403997,6322928,3,20160125141330
44359860,6322928,5,20160108150011
58480699,6322928,4,20160103175949
17470407,6322928,4,20151027155606
72742677,6322928,2,20151227105543
75675768,6322928,5,20151219112503
92797689,6322928,3,20151210212437
19685543,6322928,3,20151205120318
39678516,6322928,4,20151202073912
47253837,24850,4,20140729181839
247801,24850,4,20140729150049
638045,24850,4,20140728102051
17148781,24850,4,20140725154744
52025827,24850,4,20140725135241
59598418,24850,4,20140724151843
63003352,24850,4,20140723184323
39786145,24850,3,20140722095945
17450462,24850,3,20140721222030
57574161,24850,4,20140716161334
